,location,date,new_cases_per_million,total_cases_per_million,new_deaths_per_million,total_deaths_per_million
11115,Ecuador,19/06/2020,34.404,2782.7940000000003,4.534,231.649
11116,Ecuador,20/06/2020,35.935,2818.7290000000003,3.911,235.56
11117,Ecuador,21/06/2020,25.619,2844.348,2.437,237.997
11118,Ecuador,22/06/2020,25.903000000000002,2870.25,1.36,239.358
11119,Ecuador,23/06/2020,0.0,2870.25,0.0,239.358
11120,Ecuador,24/06/2020,56.85,2927.1,2.891,242.248
11121,Ecuador,25/06/2020,39.166,2966.265,1.984,244.232
11122,Ecuador,26/06/2020,46.591,3012.8559999999998,1.9269999999999998,246.15900000000002
11123,Ecuador,27/06/2020,39.676,3052.532,3.571,249.73
11124,Ecuador,28/06/2020,40.696,3093.228,1.02,250.75
11125,Ecuador,29/06/2020,38.599000000000004,3131.8259999999996,0.28300000000000003,251.03400000000002
11126,Ecuador,30/06/2020,23.239,3155.065,4.138,255.171
11127,Ecuador,01/07/2020,43.473,3198.538,1.4169999999999998,256.58799999999997
11128,Ecuador,02/07/2020,103.44,3301.978,2.7769999999999997,259.365
11129,Ecuador,03/07/2020,68.639,3370.617,3.571,262.936
11130,Ecuador,04/07/2020,67.392,3438.009,3.457,266.394
11131,Ecuador,05/07/2020,49.765,3487.7740000000003,3.911,270.305
11132,Ecuador,06/07/2020,23.975,3511.7490000000003,0.68,270.985
11133,Ecuador,07/07/2020,23.919,3535.6679999999997,2.267,273.252
11134,Ecuador,08/07/2020,49.028,3584.696,2.947,276.199
11135,Ecuador,09/07/2020,55.318999999999996,3640.015,1.53,277.73
11136,Ecuador,10/07/2020,45.174,3685.188,2.211,279.94
11137,Ecuador,11/07/2020,44.38,3729.5679999999998,2.494,282.434
11138,Ecuador,12/07/2020,79.805,3809.373,2.721,285.155
11139,Ecuador,13/07/2020,37.465,3846.8379999999997,0.907,286.061
11140,Ecuador,14/07/2020,33.384,3880.223,0.907,286.968
11141,Ecuador,15/07/2020,62.971000000000004,3943.1940000000004,3.798,290.76599999999996
11142,Ecuador,16/07/2020,43.02,3986.2129999999997,1.587,292.353
11143,Ecuador,17/07/2020,58.72,4044.933,2.7769999999999997,295.13
11144,Ecuador,18/07/2020,61.157,4106.09,2.437,297.567
11145,Ecuador,19/07/2020,53.165,4159.255999999999,1.814,299.381
11146,Ecuador,20/07/2020,35.765,4195.021,1.757,301.138
11147,Ecuador,21/07/2020,34.404,4229.425,0.28300000000000003,301.422
11148,Ecuador,22/07/2020,90.51700000000001,4319.942,2.721,304.142
11149,Ecuador,23/07/2020,58.946999999999996,4378.889,2.947,307.09
11150,Ecuador,24/07/2020,50.501000000000005,4429.39,1.19,308.28
11151,Ecuador,25/07/2020,51.068000000000005,4480.459,1.6440000000000001,309.92400000000004
11152,Ecuador,26/07/2020,55.943000000000005,4536.401,2.211,312.134
11153,Ecuador,27/07/2020,37.295,4573.696,0.45299999999999996,312.587
11154,Ecuador,28/07/2020,26.469,4600.166,0.9640000000000001,313.551
11155,Ecuador,29/07/2020,63.368,4663.532999999999,2.947,316.498
11156,Ecuador,30/07/2020,51.805,4715.338,2.211,318.709
11157,Ecuador,31/07/2020,66.712,4782.05,1.9269999999999998,320.63599999999997
11158,Ecuador,01/08/2020,55.82899999999999,4837.88,2.551,323.187
11159,Ecuador,02/08/2020,49.708,4887.588,1.9269999999999998,325.11400000000003
11160,Ecuador,03/08/2020,16.55,4904.138,0.794,325.907
11161,Ecuador,04/08/2020,29.303,4933.441,0.9640000000000001,326.871
11162,Ecuador,05/08/2020,52.25899999999999,4985.7,2.324,329.195
11163,Ecuador,06/08/2020,51.181999999999995,5036.880999999999,2.211,331.405
11164,Ecuador,07/08/2020,94.711,5131.593,2.267,333.67199999999997
11165,Ecuador,08/08/2020,81.165,5212.758,0.5670000000000001,334.23900000000003
11166,Ecuador,09/08/2020,90.85700000000001,5303.615,1.077,335.316
11167,Ecuador,10/08/2020,50.275,5353.89,0.34,335.656
11168,Ecuador,11/08/2020,13.716,5367.606,0.5670000000000001,336.223
11169,Ecuador,12/08/2020,48.858000000000004,5416.464,1.077,337.3
11170,Ecuador,13/08/2020,87.68299999999999,5504.147,1.87,339.17
11171,Ecuador,14/08/2020,69.88600000000001,5574.033,1.474,340.644
11172,Ecuador,15/08/2020,60.42,5634.453,1.1340000000000001,341.777
11173,Ecuador,16/08/2020,72.493,5706.946999999999,1.984,343.76099999999997
11174,Ecuador,17/08/2020,48.403999999999996,5755.351,0.28300000000000003,344.045
11175,Ecuador,18/08/2020,11.845999999999998,5767.196999999999,0.737,344.781
11176,Ecuador,19/08/2020,67.449,5834.645,1.247,346.028
11177,Ecuador,20/08/2020,86.946,5921.592,2.324,348.352
11178,Ecuador,21/08/2020,58.55,5980.142,3.0610000000000004,351.413
11179,Ecuador,22/08/2020,55.148999999999994,6035.291,2.721,354.134
11180,Ecuador,23/08/2020,34.461,6069.7519999999995,1.6440000000000001,355.777
11181,Ecuador,24/08/2020,38.542,6108.294,1.87,357.648
11182,Ecuador,25/08/2020,29.473000000000003,6137.767,0.68,358.32800000000003
11183,Ecuador,26/08/2020,42.0,6179.767,2.6069999999999998,360.935
11184,Ecuador,27/08/2020,86.096,6265.863,2.381,363.316
11185,Ecuador,28/08/2020,37.975,6303.838000000001,3.457,366.773
11186,Ecuador,29/08/2020,52.25899999999999,6356.097,1.87,368.644
11187,Ecuador,30/08/2020,43.36,6399.456999999999,1.87,370.514
11188,Ecuador,31/08/2020,42.056000000000004,6441.513000000001,1.02,371.534
11189,Ecuador,01/09/2020,6.745,6448.258000000001,0.057,371.591
11190,Egypt,31/12/2019,0.0,0.0,0.0,0.0
11191,Egypt,01/01/2020,0.0,0.0,0.0,0.0
11192,Egypt,02/01/2020,0.0,0.0,0.0,0.0
11193,Egypt,03/01/2020,0.0,0.0,0.0,0.0
11194,Egypt,04/01/2020,0.0,0.0,0.0,0.0
11195,Egypt,05/01/2020,0.0,0.0,0.0,0.0
11196,Egypt,06/01/2020,0.0,0.0,0.0,0.0
11197,Egypt,07/01/2020,0.0,0.0,0.0,0.0
11198,Egypt,08/01/2020,0.0,0.0,0.0,0.0
11199,Egypt,09/01/2020,0.0,0.0,0.0,0.0
11200,Egypt,10/01/2020,0.0,0.0,0.0,0.0
11201,Egypt,11/01/2020,0.0,0.0,0.0,0.0
11202,Egypt,12/01/2020,0.0,0.0,0.0,0.0
11203,Egypt,13/01/2020,0.0,0.0,0.0,0.0
11204,Egypt,14/01/2020,0.0,0.0,0.0,0.0
11205,Egypt,15/01/2020,0.0,0.0,0.0,0.0
11206,Egypt,16/01/2020,0.0,0.0,0.0,0.0
11207,Egypt,17/01/2020,0.0,0.0,0.0,0.0
11208,Egypt,18/01/2020,0.0,0.0,0.0,0.0
11209,Egypt,19/01/2020,0.0,0.0,0.0,0.0
11210,Egypt,20/01/2020,0.0,0.0,0.0,0.0
11211,Egypt,21/01/2020,0.0,0.0,0.0,0.0
11212,Egypt,22/01/2020,0.0,0.0,0.0,0.0
11213,Egypt,23/01/2020,0.0,0.0,0.0,0.0
11214,Egypt,24/01/2020,0.0,0.0,0.0,0.0
11215,Egypt,25/01/2020,0.0,0.0,0.0,0.0
11216,Egypt,26/01/2020,0.0,0.0,0.0,0.0
11217,Egypt,27/01/2020,0.0,0.0,0.0,0.0
11218,Egypt,28/01/2020,0.0,0.0,0.0,0.0
11219,Egypt,29/01/2020,0.0,0.0,0.0,0.0
11220,Egypt,30/01/2020,0.0,0.0,0.0,0.0
11221,Egypt,31/01/2020,0.0,0.0,0.0,0.0
11222,Egypt,01/02/2020,0.0,0.0,0.0,0.0
11223,Egypt,02/02/2020,0.0,0.0,0.0,0.0
11224,Egypt,03/02/2020,0.0,0.0,0.0,0.0
11225,Egypt,04/02/2020,0.0,0.0,0.0,0.0
11226,Egypt,05/02/2020,0.0,0.0,0.0,0.0
11227,Egypt,06/02/2020,0.0,0.0,0.0,0.0
11228,Egypt,07/02/2020,0.0,0.0,0.0,0.0
11229,Egypt,08/02/2020,0.0,0.0,0.0,0.0
11230,Egypt,09/02/2020,0.0,0.0,0.0,0.0
11231,Egypt,10/02/2020,0.0,0.0,0.0,0.0
11232,Egypt,11/02/2020,0.0,0.0,0.0,0.0
11233,Egypt,12/02/2020,0.0,0.0,0.0,0.0
11234,Egypt,13/02/2020,0.0,0.0,0.0,0.0
11235,Egypt,14/02/2020,0.0,0.0,0.0,0.0
11236,Egypt,15/02/2020,0.01,0.01,0.0,0.0
11237,Egypt,16/02/2020,0.0,0.01,0.0,0.0
11238,Egypt,17/02/2020,0.0,0.01,0.0,0.0
11239,Egypt,18/02/2020,0.0,0.01,0.0,0.0
11240,Egypt,19/02/2020,0.0,0.01,0.0,0.0
11241,Egypt,20/02/2020,0.0,0.01,0.0,0.0
11242,Egypt,21/02/2020,0.0,0.01,0.0,0.0
11243,Egypt,22/02/2020,0.0,0.01,0.0,0.0
11244,Egypt,23/02/2020,0.0,0.01,0.0,0.0
11245,Egypt,24/02/2020,0.0,0.01,0.0,0.0
11246,Egypt,25/02/2020,0.0,0.01,0.0,0.0
11247,Egypt,26/02/2020,0.0,0.01,0.0,0.0
11248,Egypt,27/02/2020,0.0,0.01,0.0,0.0
11249,Egypt,28/02/2020,0.0,0.01,0.0,0.0
11250,Egypt,29/02/2020,0.0,0.01,0.0,0.0
11251,Egypt,01/03/2020,0.0,0.01,0.0,0.0
11252,Egypt,02/03/2020,0.01,0.02,0.0,0.0
11253,Egypt,03/03/2020,,,,
11254,Egypt,04/03/2020,,,,
11255,Egypt,05/03/2020,,,,
11256,Egypt,06/03/2020,0.01,0.028999999999999998,0.0,0.0
11257,Egypt,07/03/2020,0.11699999999999999,0.147,0.0,0.0
11258,Egypt,08/03/2020,,,,
11259,Egypt,09/03/2020,0.332,0.479,0.01,0.01
11260,Egypt,10/03/2020,0.059000000000000004,0.537,0.0,0.01
11261,Egypt,11/03/2020,0.039,0.5770000000000001,0.0,0.01
11262,Egypt,12/03/2020,0.01,0.586,0.0,0.01
11263,Egypt,13/03/2020,0.195,0.782,0.01,0.02
11264,Egypt,14/03/2020,0.127,0.909,0.0,0.02
11265,Egypt,15/03/2020,0.0,0.909,0.0,0.02
11266,Egypt,16/03/2020,0.166,1.075,0.0,0.02
11267,Egypt,17/03/2020,0.156,1.2309999999999999,0.0,0.02
11268,Egypt,18/03/2020,0.391,1.6219999999999999,0.02,0.039
11269,Egypt,19/03/2020,0.293,1.915,0.02,0.059000000000000004
11270,Egypt,20/03/2020,0.13699999999999998,2.052,0.0,0.059000000000000004
11271,Egypt,21/03/2020,0.45,2.502,0.01,0.068
11272,Egypt,22/03/2020,0.28300000000000003,2.785,0.01,0.078
11273,Egypt,23/03/2020,0.08800000000000001,2.873,0.02,0.098
11274,Egypt,24/03/2020,0.322,3.195,0.039,0.13699999999999998
11275,Egypt,25/03/2020,0.381,3.577,0.049,0.18600000000000003
11276,Egypt,26/03/2020,0.743,4.319,0.02,0.205
11277,Egypt,27/03/2020,0.13699999999999998,4.456,0.0,0.205
11278,Egypt,28/03/2020,0.381,4.837,0.028999999999999998,0.235
11279,Egypt,29/03/2020,0.401,5.2379999999999995,0.059000000000000004,0.293
11280,Egypt,30/03/2020,0.391,5.629,0.059000000000000004,0.35200000000000004
11281,Egypt,31/03/2020,0.322,5.9510000000000005,0.039,0.391
11282,Egypt,01/04/2020,0.45899999999999996,6.41,0.01,0.401
11283,Egypt,02/04/2020,0.528,6.938,0.049,0.45
11284,Egypt,03/04/2020,0.674,7.612,0.059000000000000004,0.508
11285,Egypt,04/04/2020,0.0,7.612,0.0,0.508
11286,Egypt,05/04/2020,2.013,9.625,0.13699999999999998,0.645
11287,Egypt,06/04/2020,0.831,10.456,0.049,0.6940000000000001
11288,Egypt,07/04/2020,0.028999999999999998,10.485,0.068,0.762
11289,Egypt,08/04/2020,2.4330000000000003,12.918,0.068,0.831
11290,Egypt,09/04/2020,2.326,15.244000000000002,0.17600000000000002,1.0070000000000001
11291,Egypt,10/04/2020,1.358,16.602,0.147,1.153
11292,Egypt,11/04/2020,0.9279999999999999,17.531,0.166,1.319
11293,Egypt,12/04/2020,1.4169999999999998,18.948,0.107,1.4269999999999998
11294,Egypt,13/04/2020,1.2309999999999999,20.179000000000002,0.127,1.554
11295,Egypt,14/04/2020,1.2209999999999999,21.4,0.049,1.6030000000000002
11296,Egypt,15/04/2020,1.564,22.964000000000002,0.13699999999999998,1.739
11297,Egypt,16/04/2020,1.515,24.479,0.049,1.788
11298,Egypt,17/04/2020,1.642,26.12,0.127,1.915
11299,Egypt,18/04/2020,1.671,27.791,0.08800000000000001,2.003
11300,Egypt,19/04/2020,1.837,29.628,0.18600000000000003,2.189
11301,Egypt,20/04/2020,1.094,30.723000000000003,0.147,2.335
11302,Egypt,21/04/2020,1.847,32.57,0.107,2.443
11303,Egypt,22/04/2020,1.534,34.104,0.13699999999999998,2.58
11304,Egypt,23/04/2020,0.0,34.104,0.0,2.58
11305,Egypt,24/04/2020,1.651,35.755,0.11699999999999999,2.697
11306,Egypt,25/04/2020,4.231,39.986999999999995,0.17600000000000002,2.873
11307,Egypt,26/04/2020,2.218,42.205,0.127,3.0
11308,Egypt,27/04/2020,0.0,42.205,0.0,3.0
11309,Egypt,28/04/2020,4.524,46.729,0.293,3.293
11310,Egypt,29/04/2020,2.541,49.27,0.215,3.508
11311,Egypt,30/04/2020,2.208,51.478,0.205,3.713
11312,Egypt,01/05/2020,2.6289999999999996,54.107,0.11699999999999999,3.8310000000000004
11313,Egypt,02/05/2020,3.498,57.605,0.13699999999999998,3.967
11314,Egypt,03/05/2020,2.912,60.516999999999996,0.08800000000000001,4.055
11315,Egypt,04/05/2020,2.658,63.175,0.13699999999999998,4.192
11316,Egypt,05/05/2020,3.4010000000000002,66.57600000000001,0.068,4.261
11317,Egypt,06/05/2020,3.7910000000000004,70.367,0.156,4.417
11318,Egypt,07/05/2020,3.782,74.149,0.166,4.583
11319,Egypt,08/05/2020,3.84,77.98899999999999,0.127,4.71
11320,Egypt,09/05/2020,4.837,82.82600000000001,0.205,4.915
11321,Egypt,10/05/2020,4.769,87.595,0.107,5.023
11322,Egypt,11/05/2020,4.261,91.85600000000001,0.107,5.13
11323,Egypt,12/05/2020,3.3810000000000002,95.23700000000001,0.078,5.207999999999999
11324,Egypt,13/05/2020,3.391,98.62799999999999,0.107,5.316
11325,Egypt,14/05/2020,3.303,101.931,0.11699999999999999,5.433
11326,Egypt,15/05/2020,3.889,105.82,0.147,5.58
11327,Egypt,16/05/2020,3.8989999999999996,109.719,0.205,5.785
11328,Egypt,17/05/2020,4.798,114.51700000000001,0.195,5.98
11329,Egypt,18/05/2020,4.984,119.5,0.17600000000000002,6.156000000000001
11330,Egypt,19/05/2020,5.228,124.728,0.147,6.303
11331,Egypt,20/05/2020,7.0360000000000005,131.764,0.13699999999999998,6.44
11332,Egypt,21/05/2020,7.28,139.04399999999998,0.205,6.645
11333,Egypt,22/05/2020,7.563,146.608,0.156,6.801
11334,Egypt,23/05/2020,7.651,154.259,0.107,6.909
11335,Egypt,24/05/2020,8.081,162.34,0.27399999999999997,7.182
11336,Egypt,25/05/2020,6.371,168.71200000000002,0.28300000000000003,7.466
11337,Egypt,26/05/2020,6.86,175.571,0.18600000000000003,7.651
11338,Egypt,27/05/2020,7.71,183.28099999999998,0.13699999999999998,7.787999999999999
11339,Egypt,28/05/2020,8.892000000000001,192.174,0.18600000000000003,7.974
11340,Egypt,29/05/2020,11.013,203.187,0.28300000000000003,8.257
11341,Egypt,30/05/2020,12.595999999999998,215.783,0.332,8.589
11342,Egypt,31/05/2020,13.357999999999999,229.141,0.332,8.922
11343,Egypt,01/06/2020,15.01,244.15099999999998,0.45,9.371
11344,Egypt,02/06/2020,13.671,257.82099999999997,0.45,9.821
11345,Egypt,03/06/2020,11.257,269.079,0.45899999999999996,10.28
11346,Egypt,04/06/2020,10.544,279.622,0.35200000000000004,10.632
11347,Egypt,05/06/2020,11.257,290.88,0.371,11.003
11348,Egypt,06/06/2020,13.173,304.052,0.391,11.394
11349,Egypt,07/06/2020,14.629000000000001,318.681,0.313,11.707
11350,Egypt,08/06/2020,14.335,333.01599999999996,0.381,12.088
11351,Egypt,09/06/2020,13.339,346.355,0.332,12.42
11352,Egypt,10/06/2020,13.534,359.889,0.342,12.762
11353,Egypt,11/06/2020,14.218,374.10699999999997,0.35200000000000004,13.114
11354,Egypt,12/06/2020,14.091,388.19800000000004,0.342,13.456
11355,Egypt,13/06/2020,15.42,403.61800000000005,0.44,13.895999999999999
11356,Egypt,14/06/2020,16.378,419.996,0.606,14.501
11357,Egypt,15/06/2020,15.811,435.80699999999996,0.889,15.390999999999998
11358,Egypt,16/06/2020,16.524,452.33099999999996,0.948,16.339000000000002
11359,Egypt,17/06/2020,15.312999999999999,467.64300000000003,0.919,17.257
11360,Egypt,18/06/2020,13.319,480.962,0.821,18.078
11361,Egypt,19/06/2020,11.902000000000001,492.865,0.86,18.938
11362,Egypt,20/06/2020,17.335,510.2,0.772,19.71
11363,Egypt,21/06/2020,15.117,525.317,0.87,20.58
11364,Egypt,22/06/2020,14.414000000000001,539.731,0.85,21.43
11365,Egypt,23/06/2020,15.4,555.131,0.831,22.26
11366,Egypt,24/06/2020,13.015999999999998,568.1469999999999,0.85,23.111
11367,Egypt,25/06/2020,13.876,582.023,0.831,23.941
11368,Egypt,26/06/2020,15.332,597.355,0.8109999999999999,24.752
11369,Egypt,27/06/2020,15.879000000000001,613.235,0.85,25.601999999999997
11370,Egypt,28/06/2020,11.414000000000001,624.648,0.86,26.462
11371,Egypt,29/06/2020,12.360999999999999,637.01,0.792,27.254
11372,Egypt,30/06/2020,15.302999999999999,652.312,0.8109999999999999,28.065
11373,Egypt,01/07/2020,15.215,667.5269999999999,0.792,28.855999999999998
11374,Egypt,02/07/2020,14.687000000000001,682.2139999999999,0.792,29.648000000000003
11375,Egypt,03/07/2020,14.511,696.7260000000001,0.84,30.488000000000003
11376,Egypt,04/07/2020,13.798,710.5239999999999,0.792,31.28
11377,Egypt,05/07/2020,12.937999999999999,723.461,0.772,32.052
11378,Egypt,06/07/2020,11.902000000000001,735.3639999999999,0.616,32.667
11379,Egypt,07/07/2020,9.469,744.8330000000001,0.772,33.439
11380,Egypt,08/07/2020,10.329,755.1610000000001,0.655,34.094
11381,Egypt,09/07/2020,10.016,765.178,0.733,34.827
11382,Egypt,10/07/2020,9.283,774.461,0.518,35.345
11383,Egypt,11/07/2020,9.586,784.047,0.831,36.176
11384,Egypt,12/07/2020,9.019,793.067,0.655,36.83
11385,Egypt,13/07/2020,8.912,801.9789999999999,0.87,37.7
11386,Egypt,14/07/2020,9.097999999999999,811.076,0.752,38.452
11387,Egypt,15/07/2020,9.078,820.154,0.713,39.166
11388,Egypt,16/07/2020,8.922,829.076,0.5770000000000001,39.742
11389,Egypt,17/07/2020,9.068,838.1439999999999,0.518,40.26
11390,Egypt,18/07/2020,6.87,845.0139999999999,0.664,40.925
11391,Egypt,19/07/2020,6.821000000000001,851.835,0.616,41.54
11392,Egypt,20/07/2020,5.892,857.727,0.498,42.038999999999994
11393,Egypt,21/07/2020,6.127000000000001,863.8539999999999,0.489,42.527
11394,Egypt,22/07/2020,6.606,870.46,0.45899999999999996,42.986999999999995
11395,Egypt,23/07/2020,6.518,876.9780000000001,0.401,43.387
11396,Egypt,24/07/2020,6.528,883.505,0.391,43.778
11397,Egypt,25/07/2020,6.44,889.945,0.371,44.148999999999994
11398,Egypt,26/07/2020,4.993,894.939,0.391,44.54
11399,Egypt,27/07/2020,4.681,899.6189999999999,0.469,45.00899999999999
11400,Egypt,28/07/2020,4.104,903.7230000000001,0.45,45.458999999999996
11401,Egypt,29/07/2020,4.544,908.2669999999999,0.381,45.84
11402,Egypt,30/07/2020,3.997,912.2639999999999,0.36200000000000004,46.201
11403,Egypt,31/07/2020,3.9189999999999996,916.183,0.45,46.651
11404,Egypt,01/08/2020,3.137,919.319,0.303,46.95399999999999
11405,Egypt,02/08/2020,2.326,921.645,0.28300000000000003,47.236999999999995
11406,Egypt,03/08/2020,1.632,923.2769999999999,0.303,47.54
11407,Egypt,04/08/2020,1.534,924.811,0.225,47.765
11408,Egypt,05/08/2020,1.094,925.9060000000001,0.235,47.998999999999995
11409,Egypt,06/08/2020,1.202,927.1080000000001,0.17600000000000002,48.175
11410,Egypt,07/08/2020,1.28,928.388,0.205,48.381
11411,Egypt,08/08/2020,1.3780000000000001,929.7660000000001,0.195,48.576
11412,Egypt,09/08/2020,1.632,931.3969999999999,0.205,48.781000000000006
11413,Egypt,10/08/2020,1.739,933.137,0.166,48.946999999999996
11414,Egypt,11/08/2020,1.7,934.837,0.254,49.201
11415,Egypt,12/08/2020,1.642,936.4789999999999,0.235,49.43600000000001
11416,Egypt,13/08/2020,1.261,937.7389999999999,0.254,49.69
11417,Egypt,14/08/2020,1.4169999999999998,939.1560000000001,0.215,49.905
11418,Egypt,15/08/2020,1.094,940.2510000000001,0.166,50.071000000000005
11419,Egypt,16/08/2020,1.1340000000000001,941.3839999999999,0.166,50.236999999999995
11420,Egypt,17/08/2020,1.358,942.743,0.18600000000000003,50.423
11421,Egypt,18/08/2020,1.124,943.8660000000001,0.127,50.55
11422,Egypt,19/08/2020,0.0,943.8660000000001,0.0,50.55
11423,Egypt,20/08/2020,3.1660000000000004,947.0319999999999,0.235,50.784
11424,Egypt,21/08/2020,1.085,948.117,0.147,50.931000000000004
11425,Egypt,22/08/2020,1.202,949.319,0.18600000000000003,51.117
11426,Egypt,23/08/2020,0.87,950.189,0.11699999999999999,51.233999999999995
11427,Egypt,24/08/2020,0.0,950.189,0.0,51.233999999999995
11428,Egypt,25/08/2020,2.355,952.544,0.36200000000000004,51.596000000000004
11429,Egypt,26/08/2020,1.3780000000000001,953.922,0.17600000000000002,51.771
11430,Egypt,27/08/2020,2.013,955.935,0.18600000000000003,51.957
11431,Egypt,28/08/2020,2.316,958.2510000000001,0.244,52.201
11432,Egypt,29/08/2020,2.1790000000000003,960.43,0.195,52.397
11433,Egypt,30/08/2020,2.072,962.5010000000001,0.13699999999999998,52.534
11434,Egypt,31/08/2020,2.248,964.7489999999999,0.225,52.758
11435,Egypt,01/09/2020,2.072,966.821,0.215,52.973
11436,El Salvador,19/03/2020,0.154,0.154,0.0,0.0
11437,El Salvador,20/03/2020,0.0,0.154,0.0,0.0
11438,El Salvador,21/03/2020,0.308,0.46299999999999997,0.0,0.0
11439,El Salvador,22/03/2020,0.0,0.46299999999999997,0.0,0.0
11440,El Salvador,23/03/2020,0.0,0.46299999999999997,0.0,0.0
11441,El Salvador,24/03/2020,0.308,0.7709999999999999,0.0,0.0
11442,El Salvador,25/03/2020,0.617,1.3880000000000001,0.0,0.0
11443,El Salvador,26/03/2020,0.617,2.004,0.0,0.0
11444,El Salvador,27/03/2020,0.0,2.004,0.0,0.0
11445,El Salvador,28/03/2020,0.0,2.004,0.0,0.0
11446,El Salvador,29/03/2020,0.925,2.929,0.0,0.0
11447,El Salvador,30/03/2020,1.696,4.625,0.0,0.0
11448,El Salvador,31/03/2020,0.308,4.934,0.0,0.0
11449,El Salvador,01/04/2020,0.0,4.934,0.154,0.154
11450,El Salvador,02/04/2020,1.3880000000000001,6.321000000000001,0.154,0.308
11451,El Salvador,03/04/2020,0.7709999999999999,7.0920000000000005,0.0,0.308
11452,El Salvador,04/04/2020,1.5419999999999998,8.634,0.154,0.46299999999999997
11453,El Salvador,05/04/2020,0.925,9.559,0.0,0.46299999999999997
11454,El Salvador,06/04/2020,1.079,10.638,0.0,0.46299999999999997
11455,El Salvador,07/04/2020,1.3880000000000001,12.026,0.154,0.617
11456,El Salvador,08/04/2020,0.0,12.026,0.0,0.617
11457,El Salvador,09/04/2020,3.8539999999999996,15.88,0.154,0.7709999999999999
11458,El Salvador,10/04/2020,2.158,18.038,0.154,0.925
11459,El Salvador,11/04/2020,0.154,18.192,0.0,0.925
11460,El Salvador,12/04/2020,0.0,18.192,0.0,0.925
11461,El Salvador,13/04/2020,1.079,19.272000000000002,0.0,0.925
11462,El Salvador,14/04/2020,3.7,22.971999999999998,0.0,0.925
11463,El Salvador,15/04/2020,1.5419999999999998,24.514,0.0,0.925
11464,El Salvador,16/04/2020,0.0,24.514,0.0,0.925
11465,El Salvador,17/04/2020,0.7709999999999999,25.284000000000002,0.0,0.925
11466,El Salvador,18/04/2020,2.004,27.289,0.154,1.079
11467,El Salvador,19/04/2020,2.004,29.293000000000003,0.0,1.079
11468,El Salvador,20/04/2020,1.696,30.989,0.0,1.079
11469,El Salvador,21/04/2020,2.6210000000000004,33.61,0.0,1.079
11470,El Salvador,22/04/2020,1.079,34.689,0.0,1.079
11471,El Salvador,23/04/2020,1.85,36.539,0.154,1.2329999999999999
11472,El Salvador,24/04/2020,2.004,38.543,0.0,1.2329999999999999
11473,El Salvador,25/04/2020,1.696,40.239000000000004,0.0,1.2329999999999999
11474,El Salvador,26/04/2020,5.704,45.943999999999996,0.0,1.2329999999999999
11475,El Salvador,27/04/2020,0.0,45.943999999999996,0.0,1.2329999999999999
11476,El Salvador,28/04/2020,3.8539999999999996,49.798,0.0,1.2329999999999999
11477,El Salvador,29/04/2020,3.392,53.19,0.154,1.3880000000000001
11478,El Salvador,30/04/2020,4.934,58.123000000000005,0.0,1.3880000000000001
11479,El Salvador,01/05/2020,7.246,65.37,0.154,1.5419999999999998
11480,El Salvador,02/05/2020,3.392,68.76100000000001,0.0,1.5419999999999998
11481,El Salvador,03/05/2020,0.0,68.76100000000001,0.154,1.696
11482,El Salvador,04/05/2020,16.805,85.566,0.154,1.85
11483,El Salvador,05/05/2020,4.934,90.5,0.154,2.004
11484,El Salvador,06/05/2020,0.0,90.5,0.154,2.158
11485,El Salvador,07/05/2020,16.651,107.15100000000001,0.154,2.313
11486,El Salvador,08/05/2020,0.0,107.15100000000001,0.0,2.313
11487,El Salvador,09/05/2020,13.720999999999998,120.87200000000001,0.154,2.467
11488,El Salvador,10/05/2020,16.188,137.06,0.154,2.6210000000000004
11489,El Salvador,11/05/2020,10.638,147.69799999999998,0.0,2.6210000000000004
11490,El Salvador,12/05/2020,6.167000000000001,153.865,0.154,2.775
11491,El Salvador,13/05/2020,6.013,159.878,0.308,3.083
11492,El Salvador,14/05/2020,11.562999999999999,171.44099999999997,0.0,3.083
11493,El Salvador,15/05/2020,15.109000000000002,186.55,0.46299999999999997,3.5460000000000003
11494,El Salvador,16/05/2020,8.48,195.02900000000002,0.308,3.8539999999999996
11495,El Salvador,17/05/2020,0.0,195.02900000000002,0.154,4.0089999999999995
11496,El Salvador,18/05/2020,11.255,206.28400000000002,0.617,4.625
11497,El Salvador,19/05/2020,11.562999999999999,217.847,0.0,4.625
11498,El Salvador,20/05/2020,13.105,230.952,0.154,4.779
11499,El Salvador,21/05/2020,11.255,242.206,0.154,4.934
11500,El Salvador,22/05/2020,10.638,252.84400000000002,0.154,5.088
11501,El Salvador,23/05/2020,13.105,265.949,0.0,5.088
11502,El Salvador,24/05/2020,14.492,280.442,0.308,5.396
11503,El Salvador,25/05/2020,14.800999999999998,295.242,0.0,5.396
11504,El Salvador,26/05/2020,10.484000000000002,305.726,0.154,5.55
11505,El Salvador,27/05/2020,9.096,314.822,0.0,5.55
11506,El Salvador,28/05/2020,10.33,325.152,0.46299999999999997,6.013
11507,El Salvador,29/05/2020,13.105,338.25699999999995,0.0,6.013
11508,El Salvador,30/05/2020,12.950999999999999,351.207,0.617,6.629
11509,El Salvador,31/05/2020,36.847,388.055,0.46299999999999997,7.0920000000000005
11510,El Salvador,01/06/2020,0.0,388.055,0.0,7.0920000000000005
11511,El Salvador,02/06/2020,10.021,398.07599999999996,0.0,7.0920000000000005
